Daniswara Herjuno,7156416361,Banten 3 Desember 1997,2017,2.80
Dipa Pranadibta,1382097313,Jawa Barat 17 Juli 2003,2017,1.5
Mahardika Mahaeswara,9008581402,Yogyakarta 28 Agustus 1999,2015,1.74
Gumelar Prastowo,7226148529,Nusa Tenggara Barat 2 Desember 2003,2018,3.57
Pramatya Arjuna,504422232,Aceh 27 Agustus 2000,2015,1.95
Pradipta Aswangga,5334191649,Jawa Timur 16 Agustus 2000,2019,1.34
Wajendra Pramatya,2560775384,Jawa Barat 20 April 2000,2018,1.4
Nareswara Pramudya,7925150781,Jawa Barat 13 Juli 2004,2017,3.39
Abyasa Yoga,9319250492,Jawa Barat 28 Desember 2002,2015,1.15
Hasta Widodo,2142227683,Jawa Barat 18 Maret 2001,2019,2.40
Cokroaminoto Prasetyono,9702101553,Jawa Timur 9 November 2000,2014,2.90
Baskara Birawa,9966879236,Jawa Tengah 9 Agustus 2003,2018,2.36
Cokroatmojo Indradewa,6527862192,Aceh 20 Mei 1997,2019,1.23
Yoda Arjuna,2390177026,Sumatera Barat 25 Oktober 1998,2016,2.90
Mahapraja Darsa,1184542226,Sumatera Selatan 29 Juli 2001,2018,2.44
Gilang Wibowo,2720886690,Jakarta 24 Agustus 2004,2019,1.55
Batara Abiyasa,4229213611,Maluku 5 Januari 2000,2019,3.14
Karno Muhadir,1162548868,Jawa Tengah 17 Juli 1999,2018,3.76
Widayaka Pramono,2700367297,Sumatera Selatan 21 November 1999,2015,2.62
Mandala Baskara,38969673,Maluku 19 April 2000,2015,2.63
Bhanu Mahadi,8158828884,Sumatera Utara 13 September 2000,2016,3.10
Bamantara Dipa,5687333133,Kalimantan Utara 15 Februari 2004,2017,3.34
Widagdo Haribawa,9704950090,Lampung 1 November 1998,2019,2.33
Rahagi Wicaksana,6972861192,Jawa Timur 17 Mei 1998,2014,1.75
Arjuna Darsa,6147574591,Maluku Utara 11 Mei 1996,2019,3.9
Yoga Sobiyanto,4270863952,Sumatera Barat 8 April 2000,2018,1.28
Batara Kawidagda,2958724780,Jawa Barat 10 Juni 2004,2015,1.36
Pranadibta Madaharsa,7581447091,Aceh 3 Desember 2003,2017,3.98
Basuki Danurdara,9150069992,Sulawesi Tenggara 27 April 2003,2016,2.2
Ubhaya Satriya,634440804,Bangka 12 Februari 2001,2015,3.17
Wajendra Abiyasa,3547410436,Aceh 25 April 2002,2016,3.7
Baswara Hasta,6857929874,Sumatera Utara 24 Juli 1999,2017,3.22
Manikmaya Gentala,3490408941,Jawa Barat 29 Februari 1999,2015,3.99
Pramono Tophati,3509745010,Jawa Timur 12 Agustus 2002,2014,2.21
Arga Mardhi,4245635664,Sumatera Utara 8 Januari 2000,2017,3.30
Tophati Abhicandra,8331278604,Riau 6 Juli 1997,2019,1.43
Soenggono Gumelar,1494158696,Kalimantan Utara 29 April 2001,2017,3.98
Mahajana Raden,1109269510,Sumatera Barat 13 Januari 1999,2018,3.57
Mardhi Sobiyanto,1296728313,Papua 16 Agustus 1997,2017,3.62
Rahagi Jarot,3160178033,Yogyakarta 9 Juni 1996,2017,2.46
Praba Candra,5410804409,Sumatera Utara 9 Maret 1996,2017,2.29
Yoga Sampurna,9628321309,Aceh 19 Juni 1996,2019,3.57
Ulung Tanaya,4264663831,Jawa Barat 26 Oktober 2003,2015,3.91
Guntur Widagdo,2481289436,Sulawesi Utara 22 Juni 2004,2018,3.87
Sugiarto Septha,4105099652,Sulawesi Utara 3 Juli 1996,2014,1.47
Kaesang Surendra,4643987588,Banten 26 Februari 1996,2018,3.83
Rahagi Sudiro,880536946,Sulawesi Tenggara 26 April 2000,2014,3.95
Darsa Mahajana,7349294973,Bangka 15 Juli 2000,2016,2.34
Yoda Arga,9651241752,Jawa Timur 27 Desember 1998,2018,3.22
Upasama Wicaksana,3317631321,Sulawesi Selatan 22 September 2000,2017,3.84
Dhika Arjanta,4778724886,Kalimantan Utara 1 April 1998,2014,1.49
Baskara Bramantya,4549264639,Jawa Timur 25 Oktober 2004,2019,1.86
Jarot Septha,5772325135,Aceh 27 Juni 1996,2014,3.79
Madhani Jumantara,5573239666,Sulawesi Tenggara 19 September 1997,2019,3.42
Wijaya Cokroatmojo,8226495904,Jawa Tengah 26 Mei 2004,2015,3.0
Damarlangit Adiwangsa,5470428909,Banten 18 Juni 2003,2017,2.70
Cakra Suryana,6105851509,Sumatera Utara 7 Mei 2000,2016,2.36
Satria Tamawijaya,4479172107,Jakarta 3 September 2000,2018,1.67
Abimana Hendro,176295701,Jawa Tengah 16 Mei 2003,2018,2.37
Adicandra Gunawan,426970603,Jawa Timur 28 Juli 1998,2015,2.20
Sucipto Pranawa,109200568,Jawa Timur 21 Agustus 1999,2016,3.67
Abiyasa Rakabuming,5179707939,Jawa Barat 20 April 2003,2016,1.11
Satriya Pranadibta,8934740230,Banten 20 Januari 1996,2018,3.64
Kresna Satria,9270864570,Sumatera Utara 2 September 2001,2017,1.91
Nugraha Adicandra,4639186870,Maluku 17 Maret 2000,2018,2.87
Mahapraja Pranadibta,1428880088,Banten 13 Juni 1997,2017,3.70
Dewangga Satriya,6723205345,Nusa Tenggara Timur 28 Juli 2003,2015,3.10
Aji Muhadir,3238460024,Sumatera Selatan 27 Mei 2001,2014,2.82
Mahadi Cakra,1389731971,Nusa Tenggara Barat 7 September 2003,2018,3.90
Ulung Aditya,2163341922,Maluku 19 April 2000,2019,3.9
Aditya Raditya,5428888840,Sumatera Barat 18 September 2001,2019,2.76
Surendra Upasama,6369688413,Jawa Barat 30 Januari 2003,2016,1.93
Danurdara Hadinata,1946519478,Sumatera Barat 15 Maret 1997,2017,3.79
Kresna Mahadri,2827393743,Jawa Timur 11 November 2003,2016,1.14
Arga Gunawan,1366614462,Jawa Barat 14 Juni 2004,2014,3.80
Raditya Hasta,7102031544,Sumatera Selatan 8 Oktober 2000,2015,1.81
Pradipta Budiono,7459594060,Sumatera Utara 13 April 1998,2018,2.26
Arga Santoso,4056108454,Bangka 1 Februari 2002,2019,3.12
Kusuma Lingga,7091625107,Banten 16 Maret 2003,2016,1.48
Madana Aditya,5845928062,Aceh 3 Juni 2002,2018,2.88
Laksamana Prastowo,7937285811,Jawa Tengah 17 April 2000,2018,3.96
Kresna Ardianto,5568173331,Sulawesi Selatan 28 Januari 1997,2014,2.39
Gadhing Sambara,8879555931,Aceh 25 Januari 1996,2017,2.13
Nareswara Pramono,7661041683,Jawa Timur 27 Oktober 2002,2014,3.83
Lesmana Baskara,6067083536,Jawa Timur 27 Desember 2002,2019,1.97
Cakra Ulung,7536940568,Jawa Tengah 7 Juli 1999,2019,2.70
Aradhana Lintang,2293764669,Jawa Barat 14 Maret 1996,2017,1.14
Widagdo Barata,7710089790,Maluku 27 Juli 2002,2015,3.10
Pradana Yoda,7614644067,Sumatera Barat 4 Mei 2000,2017,1.62
Rama Gunawan,6244844815,Sumatera Utara 16 Oktober 2001,2016,3.85
Agnibrata Madhani,5245295798,Sulawesi Selatan 14 November 2000,2015,1.98
Haris Basuki,3276514602,Jakarta 19 Agustus 2001,2018,2.48
Widayaka Raditya,2927280961,Sumatera Barat 29 Mei 2000,2018,3.47
Kukuh Aradhana,9833169847,Jambi 12 Januari 2002,2019,3.24
Widayaka Damarlangit,2462734961,Sumatera Selatan 5 Juni 1998,2018,1.95
Pranama Pranama,5629179052,Jambi 29 Januari 1997,2015,3.68
Herdian Rakabuming,2181407418,Jawa Barat 8 September 2000,2016,1.37
Teja Mahadi,543632898,Sumatera Barat 18 April 2003,2019,2.67
Budiono Hendro,2031052802,Sulawesi Tengah 14 Januari 2001,2019,2.13
Raditya Tirta,5962633593,Jawa Timur 23 Desember 2003,2015,2.29
Bamantara Yudayana,1280516679,Jawa Tengah 21 April 1998,2018,1.10
Tanaya Laksamana,7136548566,Sumatera Selatan 11 Maret 1999,2015,3.42
Widodo Yuda,5890596570,Sulawesi Selatan 18 Juni 2002,2015,2.33
Luhung Susilo,8896023097,Sumatera Utara 9 April 2004,2017,2.90
Batara Kaesang,671084010,Jawa Barat 9 Juni 1999,2016,1.30
Laksamana Saputra,352536620,Jakarta 9 Juli 2004,2016,2.40
Jarot Mahaeswara,2846267817,Sulawesi Selatan 7 Oktober 1999,2014,3.56
Kawidagda Bhanu,7675637198,Banten 16 November 1997,2017,1.1
Ardianto Herdian,3890856855,Jawa Timur 28 Agustus 2002,2019,3.11
Syaron Apta,2502249361,Kalimantan Utara 9 Februari 2004,2015,3.10
Parikesit Dewandaru,553628948,Jawa Timur 16 Januari 1999,2014,2.90
Adicandra Madya,4675504797,Sulawesi Utara 29 Februari 2000,2017,3.7
Prasetyono Bagas,9643102144,Sumatera Utara 26 Juni 2004,2018,3.63
Bayuaji Cahaya,1275686058,Jawa Tengah 3 Maret 2003,2019,1.34
Mahaprana Yoga,6638363754,Banten 30 Januari 1998,2017,2.0
Saputra Fajar,1713021635,Sumatera Selatan 28 Oktober 2001,2015,3.35
Rama Gilang,4461508498,Papua Barat 25 Maret 1999,2014,2.66
Dipa Leksana,8540667796,Jawa Barat 28 Juni 1996,2016,1.59
Yoga Parikesit,4428828631,Jawa Barat 6 November 1996,2016,3.71
Wicaksana Ulung,3437727779,Maluku 14 November 1997,2016,2.20
Bramantya Sucipto,3949480970,Jawa Barat 26 Juli 1996,2016,1.86
Surya Prastowo,9375149300,Jambi 12 Juni 1997,2016,2.1
Pranadipa Listu,2351029346,Jawa Tengah 12 Juni 1998,2015,3.29
Nugraha Madyana,4446950880,Jawa Barat 27 Mei 2001,2018,3.1
Mahadana Bhagawanta,1996295452,Jawa Timur 21 Mei 1999,2017,1.6
Sucipto Mahaeswara,4043175238,Nusa Tenggara Barat 10 Juni 1999,2019,2.93
Kamandaka Madhani,8015822461,Aceh 8 April 2001,2019,3.38
Syaron Tanaya,2568900531,Jawa Timur 11 November 2003,2015,3.32
Wibisana Endaru,6077912638,Sumatera Barat 27 Agustus 1999,2014,3.11
Gunawan Baskara,3544627387,Sumatera Utara 29 Oktober 2002,2014,3.75
Apta Prasaja,1196273007,Maluku Utara 27 Juli 1998,2018,1.92
Tamawijaya Wicaksana,3069472574,Jawa Timur 8 Mei 2000,2018,1.48
Bagas Basuki,129297137,Sulawesi Utara 19 September 2004,2014,1.38
Pramudya Asmaralaya,8487130814,Jawa Tengah 27 Desember 2000,2014,3.44
Mahadi Mahatma,3342262158,Gorontalo 3 September 2004,2019,3.49
Damarlangit Kusna,6120651395,Jawa Tengah 8 April 2003,2015,2.98
Lintang Endaru,1326810196,Maluku 13 Juli 2003,2019,3.53
Gadhing Mahadi,4024181313,Riau 4 September 1999,2016,2.59
Lesmana Kaesang,5816163708,Sumatera Utara 26 Juli 2001,2018,1.97
Wibisana Pranadibta,8725222134,Jawa Timur 27 Januari 2001,2016,3.6
Aradhana Widayaka,5325310191,Sumatera Selatan 25 Maret 1997,2017,3.40
Kawidagda Cipta,4475608475,Jawa Tengah 15 Januari 2002,2016,2.94
Tamawijaya Birawa,484145235,Sumatera Barat 16 Agustus 2001,2017,3.6
Parikesit Hadinata,6627886687,Jawa Barat 17 November 1997,2017,2.63
Rahardian Dipa,6510182021,Jawa Tengah 19 April 2002,2017,1.26
Madana Pranadipa,3828959639,Jawa Barat 16 Juni 2004,2015,3.97
Adipramana Respati,2683638404,Jawa Tengah 3 Juli 2003,2019,1.47
Ulung Cokroaminoto,2810354842,Banten 22 Juli 1996,2017,2.79
Yoda Pramono,2988023149,Jawa Barat 25 November 1998,2017,3.17
Jarot Saputra,4899531908,Kalimantan Timur 2 Desember 2001,2016,2.76
Nawang Mahardika,5268397333,Maluku Utara 23 April 1999,2016,2.68
Wibisana Kusuma,827459052,Sulawesi Tenggara 18 November 1996,2018,3.21
Rama Mahaprana,4602192420,Jawa Timur 16 Agustus 2002,2015,3.15
Kawidagda Kawindra,6971590357,Jawa Timur 11 Oktober 1999,2018,1.45
Barata Tirta,8055807921,Jawa Tengah 5 Juli 1999,2016,1.18
Pramono Barata,6289134224,Jawa Tengah 24 Maret 2002,2018,3.48
Hadinata Kamajaya,2789870380,Jawa Barat 21 September 2004,2014,1.24
Astaguna Abimana,7645067950,Sumatera Barat 25 Mei 2001,2018,2.89
Soenggono Aswangga,5827886195,Aceh 10 Juni 1996,2015,2.99
Dewangga Kawidagda,6747190667,Sumatera Utara 20 Desember 1999,2015,3.3
Widagdo Bramantya,186970833,Jakarta 1 Desember 1998,2016,2.60
Cipta Handaru,5162460946,Jakarta 26 Oktober 2002,2016,3.12
Adinata Luhur,3904970524,Kalimantan Selatan 3 Agustus 1999,2014,3.47
Bajradaka Yudayana,6027230458,Sumatera Utara 25 Desember 2002,2019,2.29
Teja Bramantya,6491329518,Maluku 23 Agustus 2001,2015,1.75
Rama Pradana,5017519586,Banten 20 Oktober 1999,2018,1.10
Luhung Kukuh,2643835971,Jawa Timur 21 Desember 1999,2019,1.28
Prasaja Parikesit,5809916509,Maluku 22 Agustus 2003,2016,3.55
Bimo Yudayana,6304445514,Banten 4 Maret 2002,2015,1.82
Fusena Numatya,6210933959,Sumatera Selatan 14 Januari 1999,2017,2.46
Kukuh Lesmana,7455890857,Jakarta 15 Oktober 2002,2017,2.56
Mahadri Fajar,8213515366,Sumatera Barat 16 April 2003,2015,1.22
Jumanta Widayaka,2360554959,Maluku Utara 8 Agustus 2001,2014,2.49
Wijaya Wibisana,4392676200,Sumatera Utara 27 Agustus 2001,2015,3.92
Mahadi Widagdo,8343028323,Nusa Tenggara Barat 10 Juli 2003,2017,2.41
Haribawa Sudiro,1460804009,Jawa Tengah 5 November 1998,2019,3.7
Arya Raditya,7091328179,Jakarta 26 Mei 1999,2019,1.59
Hendro Haribawa,511610262,Bangka 25 April 2002,2014,2.11
Saputra Budiono,954609252,Maluku 30 Desember 1996,2018,1.62
Mahapraja Baskara,8716259713,Papua 28 Juli 1997,2017,1.20
Bagaskoro Luhung,3931435674,Sumatera Utara 1 November 1998,2019,2.71
Ubhaya Mahapraja,7685961361,Sumatera Barat 20 April 2002,2015,2.73
Madaharsa Leksana,1412484231,Jawa Timur 16 Januari 2000,2019,2.4
Lesmana Indradewa,7346754056,Jawa Tengah 27 Maret 2001,2014,1.10
Syaron Baswara,5658233724,Aceh 10 Mei 1997,2017,3.25
Wijaya Mahardika,9552912412,Jawa Tengah 29 Mei 1997,2016,2.92
Ismoyono Bagas,8496574742,Aceh 24 Agustus 2003,2019,2.38
Ismoyono Nugraha,9989997839,Jawa Barat 30 November 2000,2014,1.40
Adicandra Estu,529731567,Bengkulu 12 Maret 2001,2016,3.7
Tamawijaya Rahardian,3603155762,Nusa Tenggara Barat 16 Juli 1996,2017,3.33
Apta Sasmaka,3782110410,Sumatera Barat 15 Juni 1996,2019,2.82
Agnibrata Haribawa,8087504012,Jawa Timur 11 Maret 1998,2017,1.61
Abhicandra Arga,7149473696,Lampung 6 Agustus 1998,2017,3.23
Manggala Mahaprana,9214702957,Jakarta 24 Oktober 2000,2018,2.91
Hasta Joko,7120712488,Jawa Timur 6 April 1999,2018,1.41
Gadhing Widayaka,6976507269,Sumatera Barat 20 Juni 1997,2016,2.11
Adiguna Adiwangsa,6413681037,Gorontalo 12 Juli 2001,2016,2.50
Ulung Sadana,605632384,Jawa Barat 24 Agustus 2004,2018,1.10
Pramatya Mahadri,6249647881,Kalimantan Timur 22 Maret 2000,2016,2.11
Lintang Budiono,4067411060,Sumatera Selatan 6 Januari 1996,2017,2.80
Gumelar Fajar,8459744871,Jawa Timur 2 Januari 2000,2014,3.44
Pranadibta Sambara,5189859958,Nusa Tenggara Barat 12 Juni 1997,2016,3.79
Fajar Hasta,8110123508,Banten 4 Oktober 2000,2018,1.44
Rahagi Madaharsa,3032180980,Yogyakarta 7 Januari 1996,2019,1.25
Nawang Agnibrata,3566475032,Jawa Timur 24 Oktober 1996,2016,2.49
Brahma Bramantya,8377215783,Sulawesi Utara 27 September 1997,2018,2.5
Hendro Yoda,264151918,Kalimantan Timur 26 Maret 2001,2014,2.45
Aradhana Pranadipa,2501476411,Gorontalo 8 Oktober 1997,2014,1.41
Madana Andaru,4528965243,Sumatera Utara 16 April 1997,2019,2.29
Praba Nugraha,4140797018,Maluku 3 Juni 2003,2016,3.89
Pranama Mahardika,8878254761,Sumatera Utara 6 Desember 2004,2015,3.61
Mandala Wibisana,2520415286,Maluku 13 November 1997,2015,2.49
Yuda Brawijaya,3926831863,Riau 18 Mei 1999,2019,2.26
Bimo Manikmaya,5093496943,Sulawesi Selatan 28 April 1999,2015,2.48
Cipta Rama,5158825502,Papua 4 Oktober 1998,2016,1.93
Daniswara Indradewa,617270070,Jawa Barat 28 Juli 2001,2018,2.27
Yudayana Adiwangsa,7029319236,Aceh 1 Juli 2002,2017,1.95
Upasama Nawang,4288481937,Papua Barat 27 Oktober 1998,2015,2.80
Asmaralaya Budiono,4498382685,Sulawesi Tenggara 17 Februari 2000,2016,3.39
Yoga Ubhaya,2288781859,Lampung 7 Mei 2004,2016,2.2
Gumelar Kawindra,6051046236,Maluku 24 Juli 1996,2016,2.76
Upasama Herjuno,9607734526,Jawa Barat 2 Oktober 2000,2016,1.67
Kamandaka Fajar,1263854294,Nusa Tenggara Barat 9 November 2003,2016,2.95
Kusuma Candra,7145026703,Maluku 20 Juli 2000,2018,3.8
Mardhi Tanaya,300266784,Sulawesi Utara 25 Juli 1998,2018,3.85
Kawidagda Dipa,484386296,Yogyakarta 10 April 2003,2019,3.22
Tophati Prasaja,1769043433,Jawa Timur 2 Juni 1996,2016,2.80
Soenggono Suryana,6728459786,Jawa Barat 24 Desember 1997,2017,3.38
Sampurna Lintang,4792152046,Jawa Timur 19 April 2002,2016,2.79
Jatmika Prasetyo,820745730,Lampung 3 November 1997,2017,2.64
Widura Dhika,9761679632,Jawa Barat 27 Maret 1996,2017,1.64
Fajar Pinot,9677019034,Lampung 30 Juli 2003,2019,2.86
Surendra Kawidagda,7450775482,Nusa Tenggara Barat 15 Januari 1999,2019,3.11
Kresna Lakeswara,1861866448,Jawa Barat 4 Januari 1997,2015,3.29
Dewangga Basuki,1957972520,Banten 3 Mei 2001,2018,1.83
Karno Septha,2731078334,Papua Barat 6 Agustus 1997,2015,3.62
Manggala Danurdara,8498208010,Nusa Tenggara Timur 8 Mei 1996,2017,2.3
Bajradaka Dipa,7306280185,Jawa Tengah 20 April 1998,2016,3.12
Edi Tophati,5662247288,Sumatera Utara 26 Agustus 2003,2014,3.64
Lintang Adiguna,4110430845,Banten 19 April 1996,2015,1.37
Pradana Lintang,3384856744,Jawa Timur 30 April 1997,2016,2.38
Wibisana Nugraha,320171259,Jawa Tengah 7 Mei 1998,2019,3.15
Rahardian Gilang,3592233183,Maluku Utara 23 Maret 2002,2015,1.40
Sampurna Prasetyo,1677464677,Kalimantan Timur 21 Juli 2004,2016,2.75
Septha Pambudi,9327441673,Sumatera Barat 25 November 2001,2015,3.24
Arjanta Wicaksana,6522803627,Banten 9 Juni 1999,2015,1.85
Ismoyono Lingga,1516365555,Nusa Tenggara Barat 27 April 2001,2019,1.34
Mahaprana Lesmana,5341349454,Jakarta 29 Agustus 1996,2019,2.4
Bimo Pranadibta,7985463166,Kalimantan Barat 30 November 1996,2018,1.94
Ulung Bisma,625862990,Maluku 16 Oktober 2000,2015,1.4
Surendra Herdian,8042550017,Sulawesi Selatan 24 Juli 2004,2017,2.35
Kamandaka Suryana,5496645849,Jawa Barat 21 Oktober 1999,2019,2.42
Widura Kukuh,4454261272,Kalimantan Timur 10 April 2004,2019,1.30
Candra Nehan,583444003,Jawa Timur 5 Juli 2004,2017,1.99
Estu Satriya,8424748345,Sumatera Utara 10 Desember 1996,2014,1.8
Numatya Satria,8376139778,Jawa Tengah 3 September 1999,2017,2.87
Kamandaka Rama,9223395022,Jawa Tengah 24 Februari 1996,2019,3.96
Surya Respati,8154581382,Kalimantan Timur 29 Maret 1999,2018,3.18
Hendro Syaron,7497016928,Sumatera Barat 17 Juni 1996,2015,1.13
Arga Rahagi,69332320,Sulawesi Tenggara 15 Januari 2003,2019,1.92
Lakeswara Tulus,7137468351,Sumatera Barat 26 Juni 1998,2014,2.24
Kamandaka Ardianto,2121408875,Jawa Barat 7 Februari 2002,2015,1.67
Indra Mandala,4983791467,Aceh 23 Januari 2004,2016,1.86
Praba Tulus,4448455113,Maluku Utara 30 Agustus 1996,2015,1.22
Dewangga Yuwa,7205239584,Riau 28 Februari 2004,2016,1.84
Respati Jaya,6250748141,Jawa Tengah 27 Mei 2000,2016,1.42
Rakabuming Adicandra,3670197808,Jawa Tengah 17 September 2001,2015,2.67
Raharja Lintang,969582396,Papua Barat 9 Mei 1998,2018,1.57
Cakrawala Prasaja,4092477293,Sumatera Utara 11 Juli 2004,2014,2.46
Raden Muhadir,638714895,Kalimantan Barat 3 April 2002,2016,2.40
Ulung Susilo,7305262486,Maluku 1 September 1996,2019,2.98
Surya Listu,7966369354,Kalimantan Tengah 30 Maret 1996,2018,2.51
Arya Wirya,6943169315,Aceh 25 Oktober 2004,2017,3.24
Lakeswara Yoda,3118785427,Jawa Timur 13 Juni 1997,2017,3.33
Luhur Kaesang,3360965615,Sulawesi Utara 7 Juli 2003,2014,3.81
Candra Sobiyanto,6861946312,Sulawesi Utara 20 November 2002,2017,2.20
Haris Wirya,9361269862,Papua 8 Februari 1996,2015,3.71
Arga Ulung,8383517184,Jawa Tengah 6 Juni 2003,2018,3.17
Teja Luhung,9201586904,Jawa Barat 14 Oktober 2004,2014,3.46
Wibisana Wajendra,8563477726,Banten 29 September 1996,2014,1.45
Bagas Gunawan,4847627201,Bengkulu 7 Juli 1997,2017,3.45
Bayuaji Gunawan,2014638403,Sulawesi Selatan 22 Juli 2004,2019,2.90
Parikesit Lintang,2313961403,Sumatera Utara 10 April 1998,2015,2.41
Gadhing Arga,2675698216,Jawa Timur 23 Oktober 2003,2015,2.82
Tanaya Jumanta,6975220948,Jawa Timur 6 September 2000,2016,2.67
Madaharsa Luhung,715710594,Kalimantan Timur 10 September 1997,2018,3.26
Cahaya Kresna,1114400681,Jakarta 1 Juli 2000,2016,3.67
Mahaeswara Pinot,9742781080,Sulawesi Utara 24 Juli 2003,2019,2.56
Manggala Dipa,9233417871,Sulawesi Utara 15 Juli 2004,2019,1.87
Herjuno Widodo,3333743972,Sumatera Barat 12 September 1996,2016,3.2
Kamandaka Pranama,6473823537,Aceh 30 Agustus 1997,2016,2.97
Bagas Cahaya,9524652687,Banten 11 Agustus 1996,2015,2.89
Manikmaya Bagaskoro,1320734155,Yogyakarta 28 Agustus 1996,2015,3.81
Satria Santoso,3852996434,Sumatera Selatan 28 Oktober 1999,2015,2.45
Septha Wicaksana,7720510188,Papua 28 Desember 1999,2015,3.88
Siswanto Wirya,7212766815,Jawa Barat 17 Juni 2004,2015,3.40
Respati Teja,2718167895,Jambi 5 November 2001,2017,3.50
Andaru Madhani,8989759309,Lampung 27 Maret 2001,2017,2.29
Indra Bhanu,1814299944,Jambi 17 Maret 2003,2015,1.48
Bamantara Candra,9438661718,Jambi 4 Agustus 2002,2014,1.80
Prasaja Guntur,5313595155,Bali 30 November 2001,2017,1.88
Lesmana Satriya,98441909,Jambi 8 Mei 1996,2014,3.92
Widagdo Prasaja,7529406936,Lampung 10 Maret 2003,2014,1.10
Abhicandra Pradipta,8360503937,Jawa Barat 6 Juni 2004,2019,3.17
Madhani Jaya,871503065,Jawa Tengah 23 Juli 2000,2015,3.25
Kaesang Bamantara,7786164396,Sumatera Selatan 12 Maret 2000,2018,3.16
Luhur Pramatya,2560962564,Jawa Barat 28 November 2002,2015,1.70
Indradewa Gilang,8489894,Kalimantan Tengah 13 November 1996,2015,3.1
Mahadana Basuki,6051761016,Kalimantan Tengah 22 Januari 2004,2014,2.38
Bisma Abimana,5084621128,Aceh 20 November 2003,2017,2.78
Batara Fusena,1407244509,Jawa Barat 22 Oktober 2003,2019,2.56
Wyakta Madya,7374645682,Sumatera Selatan 21 Oktober 2002,2017,3.20
Baskara Pradana,4085730830,Nusa Tenggara Barat 20 Januari 1996,2017,2.45
Dewandaru Cahaya,855697893,Kalimantan Tengah 30 Juli 2000,2015,1.79
Bagas Manggala,2091956545,Kepulauan Riau 16 Juli 1999,2016,1.10
Guntur Ubhaya,9261573157,Nusa Tenggara Barat 4 Oktober 2000,2017,1.33
Santoso Kawindra,3121586621,Sulawesi Selatan 17 April 2004,2015,2.18
Arjanta Bramantya,5236619526,Sulawesi Utara 19 Februari 1999,2014,3.81
Pranama Haribawa,7747967734,Nusa Tenggara Timur 8 November 2003,2015,1.30
Aditya Aji,1693842353,Sulawesi Utara 6 Desember 2000,2015,1.13
Arjanta Guinandra,1882386587,Jawa Barat 13 September 2001,2015,3.17
Herjuno Wirya,7745033239,Sumatera Barat 12 Agustus 1999,2014,1.22
Bhagawanta Herdian,7227323787,Jawa Barat 16 Agustus 2000,2014,1.30
Sadana Indra,9588507541,Sumatera Barat 28 Februari 2000,2014,1.33
Prastowo Pranadipa,2979140259,Bangka 3 Juli 2003,2018,1.98
Edi Widura,4927047265,Sumatera Selatan 17 November 1996,2015,3.57
Gadhing Mandala,906992508,Sulawesi Utara 5 Desember 2004,2019,1.23
Nareswara Laksamana,1454444063,Sumatera Barat 28 September 2000,2018,1.88
Surendra Yudayana,2890425844,Jambi 26 Januari 2004,2016,2.87
Dewandaru Madyana,7602324994,Kalimantan Selatan 24 Juni 1996,2015,3.43
Agnibrata Lingga,157634005,Maluku 24 Maret 1998,2017,1.45
Ulung Yuda,547386100,Jakarta 10 Februari 2002,2019,2.50
Ardianto Wijaya,2120497497,Jawa Timur 17 Februari 2002,2019,1.52
Haris Mardhi,7299277957,Jawa Tengah 10 Maret 2004,2014,1.69
Mahadri Jatmika,9933323936,Papua 17 Juni 2001,2016,3.88
Mahadi Pramatya,7067888595,Sumatera Utara 29 Maret 2000,2016,1.43
Brahma Wibowo,8729463133,Banten 10 Desember 1999,2014,1.23
Cokroatmojo Mahadi,3143848084,Jawa Barat 28 Oktober 1996,2014,3.27
Brawijaya Mahadri,116286463,Sumatera Barat 3 Oktober 2000,2019,3.60
Nehan Adinata,6915894569,Sumatera Utara 13 Agustus 2004,2015,2.70
Tanaya Haribawa,1549317263,Banten 26 Mei 1997,2015,1.72
Baswara Septha,5727214529,Lampung 17 Oktober 2004,2017,1.87
Mardhi Muhadir,6497183441,Jawa Timur 22 Maret 1996,2018,2.78
Pranawa Jumantara,754157299,Sumatera Utara 18 April 2001,2018,2.32
Suryana Gadhing,825534363,Banten 14 Agustus 1998,2017,1.51
Budiono Sasmaka,5433914772,Sulawesi Selatan 1 September 2003,2015,2.48
Luhur Bhanu,9923667115,Sumatera Selatan 28 Maret 1997,2015,3.76
Widayaka Brawijaya,1615888640,Sumatera Barat 14 Januari 1996,2019,2.27
Rakabuming Widodo,5587222516,Sulawesi Tengah 21 Desember 1996,2015,2.75
Ismoyono Saputra,4986254467,Sumatera Utara 19 Agustus 1996,2017,2.64
Lintang Gadhing,3612577868,Bali 6 September 2004,2017,2.46
Lesmana Abiyasa,721520447,Kalimantan Timur 2 November 1997,2019,1.98
Lasmana Pramono,2929916017,Nusa Tenggara Barat 6 Januari 1998,2014,2.96
Haris Numatya,2525771058,Kalimantan Selatan 14 Februari 1996,2016,3.73
Apta Apta,8700106359,Sumatera Barat 5 Juni 2002,2018,2.71
Barata Hendro,2552548424,Aceh 22 November 1996,2018,2.59
Parikesit Nehan,9802566667,Sumatera Selatan 19 Maret 2002,2017,1.21
Muhadir Ardianto,5995331076,Sumatera Utara 22 Januari 2000,2016,3.59
Pradipta Yuda,5926176006,Jakarta 6 Mei 2004,2017,3.5
Cakra Mardhi,2894341540,Sumatera Barat 25 Juni 2003,2018,3.0
Fusena Abhicandra,3617547725,Banten 23 April 1997,2015,2.88
